"submission_date","state","tot_cases","new_case","tot_death","new_death"
2020-12-26,"AZ",493378,6109,8424,15
2020-12-26,"MN",406545,2142,5166,57
2020-12-26,"NJ",506145,4602,18613,18
2020-12-26,"KY",261457,752,4584,58
2020-12-26,"SC",299674,3299,5127,15
2020-12-27,"NE",161962,611,1559,0
2020-12-27,"NV",217509,1856,2952,8
2020-12-27,"NH",40809,876,708,7
2020-12-27,"MT",79780,347,924,5
2020-12-27,"DE",56197,478,897,2
2020-12-27,"ND",91558,93,1270,4
2020-12-27,"ID",136215,428,1354,0
2020-12-27,"IL",937909,3767,17336,112
2020-12-27,"MI",576755,2290,13463,98
2020-12-27,"CA",2122806,50141,24121,219
2020-12-27,"SC",304585,4911,5145,18
2020-12-27,"AZ",494677,1299,8427,3
2020-12-27,"WY",43200,54,373,0
2020-12-27,"VA",336175,2599,4861,7
2020-12-27,"OR",109725,1399,1427,5
2020-12-27,"NJ",509099,2954,18630,17
2020-12-27,"CO",339015,1430,4610,18
2020-12-27,"GA",632299,3511,10689,4
2020-12-27,"AK",44702,308,273,2
2020-12-27,"MA",352736,3134,12317,63
2020-12-27,"OH",670525,5857,8509,33
2020-12-27,"NM",137968,742,2254,30
2020-12-27,"SD",97390,427,1446,0
2020-12-27,"TX",1668597,8046,30206,258
2020-12-27,"KS",209689,0,2507,0
2020-12-27,"WV",80710,533,1254,1
2020-12-27,"HI",20631,94,283,0
2020-12-27,"OK",307560,3053,4330,59
2020-12-27,"FL",1255581,8000,22933,126
2020-12-27,"UT",264874,796,1214,2
2020-12-27,"AR",214877,908,3482,41
2020-12-27,"NY",514881,4781,12179,88
2020-12-27,"TN",554827,4884,6443,7
2020-12-27,"IA",274982,576,3745,1
2020-12-27,"PA",617985,5072,15010,127
2020-12-27,"ME",22320,439,326,1
2020-12-27,"WA",237464,791,3184,0
2020-12-27,"AL",343935,2259,6899,74
2020-12-27,"CT",172743,0,5791,0
2020-12-27,"MO",430715,2034,6667,52
2020-12-27,"MD",269183,1985,6090,42
2020-12-27,"VT",6607,64,137,1
2020-12-27,"WI",508580,2558,5039,10
2020-12-27,"MS",211354,1832,5409,51
2020-12-27,"NC",522477,2808,7558,71
2020-12-27,"IN",494006,1832,7817,42
2020-12-27,"KY",263014,1557,4638,54
2020-12-27,"LA",299722,3223,7291,19
2020-12-27,"RI",84916,795,1859,11
2020-12-27,"MN",409061,2516,5206,40
2020-12-28,"IN",496483,2477,7860,43
2020-12-28,"CT",181200,8457,5904,113
2020-12-28,"WA",238757,1293,3195,11
2020-12-28,"MD",271061,1878,6143,53
2020-12-28,"NV",218377,868,2973,21
2020-12-28,"MT",79999,219,927,3
2020-12-28,"KY",264409,1395,4689,51
2020-12-28,"LA",300539,817,7336,45
2020-12-28,"AZ",504766,10089,8469,42
2020-12-28,"WY",43704,504,405,32
2020-12-28,"MN",410138,1077,5219,13
2020-12-28,"WV",81436,726,1263,9
2020-12-28,"AR",216528,1651,3537,55
2020-12-28,"KS",216062,6373,2548,41
2020-12-28,"OK",310620,3060,4393,63
2020-12-28,"UT",266590,1716,1219,5
2020-12-28,"MA",356934,4198,12393,76
2020-12-28,"TN",558204,3377,6512,69
2020-12-28,"SD",97657,267,1446,0
2020-12-28,"TX",1683426,14829,30438,232
2020-12-28,"CO",340781,1766,4631,21
2020-12-28,"GA",636240,3941,10696,7
2020-12-28,"HI",20676,45,283,0
2020-12-28,"AK",44826,124,274,1
2020-12-28,"FL",1267455,11874,23083,150
2020-12-28,"PA",621660,3675,15086,76
2020-12-28,"IA",275883,901,3745,0
2020-12-28,"OH",675044,4519,8571,62
2020-12-28,"NY",521765,6884,12263,84
2020-12-28,"NM",138659,691,2290,36
2020-12-28,"CA",2155976,33170,24195,74
2020-12-28,"ME",22909,589,333,7
2020-12-28,"AL",347912,3977,6968,69
2020-12-28,"WI",510137,1557,5060,21
2020-12-28,"MS",213366,2012,5472,63
2020-12-28,"MI",580693,3938,13563,100
2020-12-28,"MO",436721,6006,6716,49
2020-12-28,"ND",91829,271,1276,6
2020-12-28,"NH",41670,861,715,7
2020-12-28,"NC",526685,4208,7638,80
2020-12-28,"IL",942362,4453,17470,134
2020-12-28,"VT",6690,83,139,2
2020-12-28,"NE",162967,1005,1587,28
2020-12-28,"ID",137010,795,1377,23
2020-12-28,"DE",56921,724,898,1
2020-12-28,"SC",306393,1808,5163,18
2020-12-28,"OR",110545,820,1433,6
2020-12-28,"VA",340297,4122,4920,59
2020-12-28,"RI",85621,705,1872,13
2020-12-28,"NJ",512683,3584,18651,21
2020-12-29,"MO",441216,4495,6769,53
2020-12-29,"MT",80426,427,939,12
2020-12-29,"WI",513056,2919,5152,92
2020-12-29,"ND",92201,372,1282,6
2020-12-29,"ID",138524,1514,1393,16
2020-12-29,"MS",216131,2765,5521,49
2020-12-29,"NC",531646,4961,7740,102
2020-12-29,"NV",220124,1747,3019,46
2020-12-29,"NE",164625,1658,1603,16
2020-12-29,"DE",57338,417,898,0
2020-12-29,"NH",42697,1027,735,20
2020-12-29,"AL",352799,4887,7047,79
2020-12-29,"KY",267513,3104,4751,62
2020-12-29,"NJ",516972,4289,18777,126
2020-12-29,"MN",411110,972,5255,36
2020-12-29,"LA",304485,3946,7397,61
2020-12-29,"OR",111227,682,1449,16
2020-12-29,"SC",309168,2775,5188,25
2020-12-29,"AK",45033,207,276,2
2020-12-29,"OK",316545,5925,4450,57
2020-12-29,"HI",20747,71,283,0
2020-12-29,"WV",82773,1337,1284,21
2020-12-29,"CO",342237,1456,4687,56
2020-12-29,"TN",561748,3544,6588,76
2020-12-29,"NY",528633,6868,12354,91
2020-12-29,"OH",682570,7526,8722,151
2020-12-29,"FL",1280863,13408,23224,141
2020-12-29,"KS",216062,0,2548,0
2020-12-29,"UT",269326,2736,1235,16
2020-12-29,"AR",219246,2718,3603,66
2020-12-29,"TX",1715978,32552,30720,282
2020-12-29,"MA",361079,4145,12473,80
2020-12-29,"GA",645690,9450,10779,83
2020-12-29,"PA",630704,9044,15353,267
2020-12-29,"NM",139875,1216,2313,23
2020-12-29,"SD",98158,501,1446,0
2020-12-29,"IA",277247,1364,3812,67
2020-12-29,"CT",181967,767,5924,20
2020-12-29,"MD",273689,2628,6193,50
2020-12-29,"ME",23497,588,334,1
2020-12-29,"MI",584027,3334,13647,84
2020-12-29,"WA",240912,2155,3369,174
2020-12-29,"VT",6765,75,142,3
2020-12-29,"IN",500471,3988,8024,164
2020-12-29,"IL",948006,5644,17596,126
2020-12-29,"CA",2187221,31245,24311,116
2020-12-29,"RI",86910,1289,1886,14
2020-12-29,"WY",43923,219,405,0
2020-12-29,"VA",344345,4048,4984,64
2020-12-29,"AZ",507568,2802,8640,171
2020-12-30,"ND",92495,294,1292,10
2020-12-30,"ID",139864,1340,1403,10
2020-12-30,"DE",58221,883,921,23
2020-12-30,"NC",539752,8106,7823,83
2020-12-30,"MT",81300,874,950,11
2020-12-30,"ME",24188,691,344,10
2020-12-30,"CA",2218142,30921,24738,427
2020-12-30,"MI",587161,3134,13738,91
2020-12-30,"VT",6828,63,143,1
2020-12-30,"MD",276662,2973,6242,49
2020-12-30,"NE",165760,1135,1611,8
2020-12-30,"IL",955380,7374,17811,215
2020-12-30,"MN",413107,1997,5321,66
2020-12-30,"AZ",512838,5270,8718,78
2020-12-30,"VA",349584,5239,5032,48
2020-12-30,"OR",112260,1033,1468,19
2020-12-30,"RI",88120,1210,1903,17
2020-12-30,"SC",312422,3254,5241,53
2020-12-30,"LA",311229,6744,7448,51
2020-12-30,"WY",44133,210,405,0
2020-12-30,"GA",654743,9053,10846,67
2020-12-30,"MA",367918,6839,12529,56
2020-12-30,"CO",344340,2103,4750,63
2020-12-30,"UT",271940,2614,1256,21
2020-12-30,"HI",20851,104,283,0
2020-12-30,"WV",84225,1452,1318,34
2020-12-30,"OK",321373,4828,4509,59
2020-12-30,"PA",640195,9491,15672,319
2020-12-30,"OH",690748,8178,8855,133
2020-12-30,"NM",141186,1311,2344,31
2020-12-30,"SD",98720,562,1464,18
2020-12-30,"KS",222433,6371,2741,193
2020-12-30,"TX",1737447,21469,31016,296
2020-12-30,"AK",45399,366,278,2
2020-12-30,"AR",222430,3184,3637,34
2020-12-30,"FL",1297352,16489,23387,163
2020-12-30,"NY",537345,8712,12466,112
2020-12-30,"IA",278959,1712,3822,10
2020-12-30,"TN",569817,8069,6710,122
2020-12-30,"CT",183663,1696,5964,40
2020-12-30,"MO",445769,4553,6815,46
2020-12-30,"IN",505218,4747,8133,109
2020-12-30,"WI",516226,3170,5192,40
2020-12-30,"NV",222594,2470,3066,47
2020-12-30,"MS",219362,3231,5593,72
2020-12-30,"NH",43242,545,741,6
2020-12-30,"WA",242455,1543,3420,51
2020-12-30,"AL",357376,4577,7115,68
2020-12-30,"NJ",522259,5287,18952,175
2020-12-30,"KY",271345,3832,4799,48
2020-12-31,"DE",58847,626,930,9
2020-12-31,"ND",92770,275,1309,17
2020-12-31,"MO",449569,3800,6856,41
2020-12-31,"AL",362163,4787,7186,71
2020-12-31,"WI",520438,4212,5242,50
2020-12-31,"IL",963389,8009,17978,167
2020-12-31,"CT",185708,2045,5995,31
2020-12-31,"NH",44028,786,758,17
2020-12-31,"LA",315275,4046,7488,40
2020-12-31,"MN",415302,2195,5382,61
2020-12-31,"RI",89497,1377,1915,12
2020-12-31,"AZ",520559,7721,8864,146
2020-12-31,"SC",317358,4936,5291,50
2020-12-31,"WY",44409,276,438,33
2020-12-31,"NJ",527784,5525,19042,90
2020-12-31,"MA",375178,7260,12613,84
2020-12-31,"AR",225138,2708,3676,39
2020-12-31,"GA",666452,11709,10934,88
2020-12-31,"HI",21026,175,286,3
2020-12-31,"TX",1756172,18725,31282,266
2020-12-31,"KS",222433,0,2741,0
2020-12-31,"NY",548154,10809,12566,100
2020-12-31,"NM",142864,1678,2385,41
2020-12-31,"IA",280669,1710,3891,69
2020-12-31,"TN",576507,6690,6810,100
2020-12-31,"CO",347198,2858,4814,64
2020-12-31,"AK",45771,372,281,3
2020-12-31,"FL",1318291,20939,23552,165
2020-12-31,"WV",85334,1109,1338,20
2020-12-31,"UT",276612,4672,1269,13
2020-12-31,"OK",325524,4151,4564,55
2020-12-31,"OH",700380,9632,8962,107
2020-12-31,"SD",99164,444,1488,24
2020-12-31,"PA",648569,8374,15978,306
2020-12-31,"ID",141077,1213,1436,33
2020-12-31,"NE",167233,1473,1651,40
2020-12-31,"MD",280219,3557,6285,43
2020-12-31,"VT",6966,138,145,2
2020-12-31,"MT",81555,255,961,11
2020-12-31,"ME",24201,13,347,3
2020-12-31,"MS",221928,2566,5646,53
2020-12-31,"WA",246413,3958,3461,41
2020-12-31,"NV",224731,2137,3125,59
2020-12-31,"MI",589728,2567,13816,78
2020-12-31,"CA",2231552,13410,25374,636
2020-12-31,"IN",511698,6480,8236,103
2020-12-31,"NC",550159,10407,7917,94
2020-12-31,"VA",354767,5183,5081,49
2020-12-31,"OR",113909,1649,1477,9
2020-12-31,"KY",275529,4184,4861,62
2021-01-01,"WI",522523,2085,5254,12
2021-01-01,"ND",92891,121,1310,1
2021-01-01,"IN",517998,6300,8346,110
2021-01-01,"MS",223753,1825,5674,28
2021-01-01,"MI",591739,2011,13916,100
2021-01-01,"WA",250630,4217,3461,0
2021-01-01,"CT",185708,0,5995,0
2021-01-01,"NE",168011,778,1668,17
2021-01-01,"MT",81555,0,961,0
2021-01-01,"NC",561265,11106,7997,80
2021-01-01,"OR",113909,0,1477,0
2021-01-01,"NJ",533587,5803,19160,118
2021-01-01,"VA",358755,3988,5117,36
2021-01-01,"LA",315275,0,7488,0
2021-01-01,"KY",278691,3162,4914,53
2021-01-01,"RI",90384,887,1934,19
2021-01-01,"SC",323170,5812,5379,88
2021-01-01,"OK",329026,3502,4619,55
2021-01-01,"FL",1327951,9660,23711,159
2021-01-01,"KS",227745,5312,2879,138
2021-01-01,"AR",229442,4304,3711,35
2021-01-01,"UT",279722,3110,1278,9
2021-01-01,"GA",677589,11137,10958,24
2021-01-01,"NM",144142,1278,2409,24
2021-01-01,"NY",559358,11204,12701,135
2021-01-01,"IA",282664,1995,3898,7
2021-01-01,"HI",21258,232,287,1
2021-01-01,"WV",87820,2486,1361,23
2021-01-01,"CO",350025,2827,4873,59
2021-01-01,"MA",375178,0,12677,64
2021-01-01,"TX",1772483,16311,31558,276
2021-01-01,"AK",46241,470,285,4
2021-01-01,"TN",585677,9170,6907,97
2021-01-01,"SD",99164,0,1488,0
2021-01-01,"PA",657060,8491,16214,236
2021-01-01,"OH",700380,0,8962,0
2021-01-01,"ID",141077,0,1436,0
2021-01-01,"AL",365793,3630,7268,82
2021-01-01,"MO",450801,1232,6899,43
2021-01-01,"IL",963389,0,18173,195
2021-01-01,"NV",227046,2315,3146,21
2021-01-01,"MD",283171,2952,6327,42
2021-01-01,"NH",44028,0,758,0
2021-01-01,"DE",59670,823,930,0
2021-01-01,"VT",7129,163,147,2
2021-01-01,"CA",2292568,61016,25802,428
2021-01-01,"ME",25243,1042,358,11
2021-01-01,"MN",415302,0,5382,0
2021-01-01,"WY",44409,0,438,0
2021-01-01,"AZ",530622,10063,9015,151
2021-01-02,"ID",142199,1122,1448,12
2021-01-02,"DE",60298,628,930,0
2021-01-02,"ND",93041,150,1310,0
2021-01-02,"WI",523652,1129,5256,2
2021-01-02,"AL",368294,2501,7347,79
2021-01-02,"MS",225642,1889,5721,47
2021-01-02,"IL",975352,11963,18217,44
2021-01-02,"NH",45184,1156,769,11
2021-01-02,"NC",567738,6473,8113,116
2021-01-02,"NE",168643,632,1669,1
2021-01-02,"MT",81944,389,971,10
2021-01-02,"NV",228871,1825,3151,5
2021-01-02,"IN",523327,5329,8384,38
2021-01-02,"MD",285319,2148,6371,44
2021-01-02,"VT",7209,80,149,2
2021-01-02,"CT",190120,4412,6099,104
2021-01-02,"SC",328977,5807,5432,53
2021-01-02,"KY",280189,1498,4964,50
2021-01-02,"RI",91159,775,1948,14
2021-01-02,"NJ",539546,5959,19187,27
2021-01-02,"AR",231442,2000,3729,18
2021-01-02,"CO",351929,1904,4912,39
2021-01-02,"TX",1777246,4763,31823,265
2021-01-02,"WV",89327,1507,1373,12
2021-01-02,"AK",46530,289,287,2
2021-01-02,"GA",685122,7533,10960,2
2021-01-02,"IA",283330,666,3946,48
2021-01-02,"SD",99829,665,1501,13
2021-01-02,"MA",384181,9003,12758,81
2021-01-02,"OK",331382,2356,4684,65
2021-01-02,"KS",227745,0,2879,0
2021-01-02,"FL",1338375,10424,23858,147
2021-01-02,"HI",21417,159,287,0
2021-01-02,"UT",281654,1932,1294,16
2021-01-02,"PA",664958,7898,16239,25
2021-01-02,"NY",569204,9846,12798,97
2021-01-02,"NM",145379,1237,2441,32
2021-01-02,"TN",592346,6669,6955,48
2021-01-02,"OH",714673,14293,9017,55
2021-01-02,"MO",453523,2722,6938,39
2021-01-02,"WA",252871,2241,3461,0
2021-01-02,"ME",25590,347,359,1
2021-01-02,"MI",594292,2553,13994,78
2021-01-02,"CA",2345909,53341,26236,434
2021-01-02,"VA",363765,5010,5124,7
2021-01-02,"MN",417832,2530,5436,54
2021-01-02,"OR",116348,2439,1492,15
2021-01-02,"AZ",539508,8886,9061,46
2021-01-02,"LA",315275,0,7488,0
2021-01-02,"WY",44573,164,438,0
2021-01-03,"MI",596641,2349,14077,83
2021-01-03,"WA",254645,1774,3459,-2
2021-01-03,"MS",226936,1294,5756,35
2021-01-03,"ID",142507,308,1448,0
2021-01-03,"MD",287802,2483,6415,44
2021-01-03,"NH",46450,1266,780,11
2021-01-03,"AL",370397,2103,7423,76
2021-01-03,"NV",231618,2747,3183,32
2021-01-03,"MO",456021,2498,6985,47
2021-01-03,"IL",979821,4469,18322,105
2021-01-03,"NJ",543595,4049,19208,21
2021-01-03,"WY",44875,302,438,0
2021-01-03,"MN",420544,2712,5489,53
2021-01-03,"RI",92037,878,1962,14
2021-01-03,"SC",334228,5251,5459,27
2021-01-03,"FL",1349582,11207,24023,165
2021-01-03,"AR",233475,2033,3749,20
2021-01-03,"OK",334353,2971,4735,51
2021-01-03,"CO",353846,1917,4934,22
2021-01-03,"NY",577232,8028,12912,114
2021-01-03,"PA",669802,4844,16295,56
2021-01-03,"WV",91058,1731,1376,3
2021-01-03,"HI",21539,122,287,0
2021-01-03,"MA",387662,3481,12821,63
2021-01-03,"UT",283473,1819,1301,7
2021-01-03,"KS",227745,0,2879,0
2021-01-03,"TX",1793341,16095,32125,302
2021-01-03,"AK",46698,168,289,2
2021-01-03,"GA",690900,5778,10964,4
2021-01-03,"NM",146394,1015,2458,17
2021-01-03,"OH",721481,6808,9076,59
2021-01-03,"TN",599536,7190,6970,15
2021-01-03,"SD",100532,703,1513,12
2021-01-03,"IA",284378,1048,3946,0
2021-01-03,"IN",526320,2993,8447,63
2021-01-03,"NE",169226,583,1672,3
2021-01-03,"CT",190120,0,6099,0
2021-01-03,"CA",2391261,45352,26494,258
2021-01-03,"VT",7296,87,149,0
2021-01-03,"WI",526245,2593,5261,5
2021-01-03,"DE",61174,876,930,0
2021-01-03,"ME",25966,376,360,1
2021-01-03,"ND",93240,199,1312,2
2021-01-03,"NC",574358,6620,8196,83
2021-01-03,"MT",82381,437,972,1
2021-01-03,"KY",283052,2863,5005,41
2021-01-03,"VA",367536,3771,5132,8
2021-01-03,"OR",117745,1397,1500,8
2021-01-03,"AZ",556745,17237,9061,0
2021-01-03,"LA",321058,5783,7537,49
2021-01-04,"VT",7374,78,152,3
2021-01-04,"IN",529949,3629,8486,39
2021-01-04,"NV",233032,1414,3206,23
2021-01-04,"MS",228774,1838,5808,52
2021-01-04,"IL",984880,5059,18412,90
2021-01-04,"MI",600622,3981,14150,73
2021-01-04,"NC",579199,4841,8277,81
2021-01-04,"DE",61961,787,937,7
2021-01-04,"WY",45247,372,438,0
2021-01-04,"VA",371913,4377,5191,59
2021-01-04,"RI",92681,644,1979,17
2021-01-04,"OR",118453,708,1506,6
2021-01-04,"MN",423688,3144,5502,13
2021-01-04,"CO",355913,2067,4944,10
2021-01-04,"KS",231317,3572,2897,18
2021-01-04,"AK",46912,214,290,1
2021-01-04,"GA",696063,5163,10971,7
2021-01-04,"UT",285633,2160,1305,4
2021-01-04,"IA",285476,1098,3992,46
2021-01-04,"TN",603044,3508,7025,55
2021-01-04,"NY",584715,7483,13039,127
2021-01-04,"WV",91886,828,1396,20
2021-01-04,"HI",21614,75,287,0
2021-01-04,"FL",1364751,15169,24185,162
2021-01-04,"AR",234781,1306,3800,51
2021-01-04,"TX",1811523,18182,32453,328
2021-01-04,"MA",392568,4906,12886,65
2021-01-04,"OK",337128,2775,4783,48
2021-01-04,"OH",727423,5942,9143,67
2021-01-04,"SD",100643,111,1513,0
2021-01-04,"NM",147315,921,2480,22
2021-01-04,"PA",673438,3636,16361,66
2021-01-04,"NE",170287,1061,1682,10
2021-01-04,"ID",143305,798,1459,11
2021-01-04,"MD",289758,1956,6453,38
2021-01-04,"WI",527871,1626,5269,8
2021-01-04,"AL",375925,5528,7517,94
2021-01-04,"CT",194636,4516,6168,69
2021-01-04,"CA",2409703,18442,26480,-14
2021-01-04,"ME",26563,597,369,9
2021-01-04,"NH",47328,878,781,1
2021-01-04,"MT",82664,283,975,3
2021-01-04,"ND",93240,0,1312,0
2021-01-04,"MO",462534,6513,7032,47
2021-01-04,"WA",256534,1889,3482,23
2021-01-04,"AZ",561906,5161,9064,3
2021-01-04,"LA",322181,1123,7585,48
2021-01-04,"SC",338112,3884,5474,15
2021-01-04,"KY",285460,2408,5054,49
2021-01-04,"NJ",546091,2496,19244,36
2021-01-05,"WA",258542,2008,3541,59
2021-01-05,"NC",587168,7969,8406,129
2021-01-05,"MI",604025,3403,14225,75
2021-01-05,"DE",62591,630,947,10
2021-01-05,"MO",467455,4921,7086,54
2021-01-05,"MS",231690,2916,5853,45
2021-01-05,"AL",380579,4654,7587,70
2021-01-05,"CT",196968,2332,6192,24
2021-01-05,"IN",533356,3407,8633,147
2021-01-05,"ND",93832,592,1334,22
2021-01-05,"VT",7521,147,152,0
2021-01-05,"OR",119488,1035,1550,44
2021-01-05,"KY",288374,2914,5104,50
2021-01-05,"VA",377300,5387,5226,35
2021-01-05,"SC",341528,3416,5489,15
2021-01-05,"WY",45569,322,464,26
2021-01-05,"HI",21721,107,287,0
2021-01-05,"OK",342671,5543,4841,58
2021-01-05,"GA",706154,10091,11072,101
2021-01-05,"AR",238888,4107,3836,36
2021-01-05,"FL",1382124,17373,24355,170
2021-01-05,"NY",592518,7803,13163,124
2021-01-05,"OH",735003,7580,9247,104
2021-01-05,"TN",607087,4043,7168,143
2021-01-05,"NM",148499,1184,2500,20
2021-01-05,"KS",231317,0,2897,0
2021-01-05,"UT",288951,3318,1312,7
2021-01-05,"MA",397202,4634,12957,71
2021-01-05,"TX",1843153,31630,32779,326
2021-01-05,"CO",357582,1669,4991,47
2021-01-05,"AK",47121,209,290,0
2021-01-05,"WV",93162,1276,1442,46
2021-01-05,"SD",101076,433,1513,0
2021-01-05,"IA",287306,1830,3999,7
2021-01-05,"PA",682122,8684,16546,185
2021-01-05,"NV",235455,2423,3235,29
2021-01-05,"NH",47992,664,792,11
2021-01-05,"NE",171795,1508,1692,10
2021-01-05,"ME",27088,525,372,3
2021-01-05,"CA",2452334,42631,26807,327
2021-01-05,"WI",531890,4019,5366,97
2021-01-05,"ID",144843,1538,1471,12
2021-01-05,"IL",991719,6839,18562,150
2021-01-05,"MD",292904,3146,6498,45
2021-01-05,"MT",83378,714,1005,30
2021-01-05,"AZ",567841,5935,9317,253
2021-01-05,"NJ",551419,5328,19382,138
2021-01-05,"LA",326648,4467,7635,50
2021-01-05,"MN",425261,1573,5520,18
2021-01-05,"RI",93838,1157,1998,19
2021-01-06,"ID",146106,1263,1488,17
2021-01-06,"CT",199454,2486,6230,38
2021-01-06,"IL",999288,7569,18735,173
2021-01-06,"MD",295874,2970,6535,37
2021-01-06,"NC",596127,8959,8498,92
2021-01-06,"VT",7612,91,154,2
2021-01-06,"CA",2482226,29892,27222,415
2021-01-06,"WA",260744,2202,3605,64
2021-01-06,"WI",535999,4109,5435,69
2021-01-06,"NH",48838,846,816,24
2021-01-06,"MO",471868,4413,7129,43
2021-01-06,"OR",120223,735,1558,8
2021-01-06,"NJ",557267,5848,19523,141
2021-01-06,"RI",95413,1575,2011,13
2021-01-06,"VA",382679,5379,5275,49
2021-01-06,"LA",333524,6876,7681,46
2021-01-06,"GA",713840,7686,11165,93
2021-01-06,"FL",1401507,19383,24538,183
2021-01-06,"AK",47461,340,293,3
2021-01-06,"HI",21846,125,297,10
2021-01-06,"AR",242593,3705,3901,65
2021-01-06,"CO",359792,2210,4991,0
2021-01-06,"UT",292720,3769,1330,18
2021-01-06,"OK",346822,4151,4892,51
2021-01-06,"NM",149984,1485,2545,45
2021-01-06,"TX",1867163,24010,33124,345
2021-01-06,"WV",94678,1516,1481,39
2021-01-06,"KS",236818,5501,3027,130
2021-01-06,"MA",404053,6851,13042,85
2021-01-06,"OH",742817,7814,9368,121
2021-01-06,"SD",101684,608,1519,6
2021-01-06,"TN",615480,8393,7267,99
2021-01-06,"NY",603543,11025,13281,118
2021-01-06,"IA",289932,2626,4060,61
2021-01-06,"PA",691999,9877,16914,368
2021-01-06,"MT",84060,682,1015,10
2021-01-06,"ME",27625,537,385,13
2021-01-06,"DE",63786,1195,947,0
2021-01-06,"IN",539514,6158,8714,81
2021-01-06,"MI",606972,2947,14294,69
2021-01-06,"AL",385701,5122,7667,80
2021-01-06,"ND",94156,324,1341,7
2021-01-06,"MS",234702,3012,5898,45
2021-01-06,"NV",237393,1938,3295,60
2021-01-06,"NE",173141,1346,1703,11
2021-01-06,"AZ",575050,7209,9444,127
2021-01-06,"MN",427587,2326,5596,76
2021-01-06,"SC",347009,5481,5573,84
2021-01-06,"WY",45890,321,464,0
2021-01-06,"KY",293171,4797,5152,48
2021-01-07,"ND",94438,282,1352,11
2021-01-07,"ME",28407,782,427,42
2021-01-07,"CA",2518611,36385,27811,589
2021-01-07,"MS",236688,1986,5926,28
2021-01-07,"NE",174393,1252,1733,30
2021-01-07,"MD",299606,3732,6564,29
2021-01-07,"MT",84750,690,1038,23
2021-01-07,"RI",96631,1218,2030,19
2021-01-07,"WY",46168,278,489,25
2021-01-07,"NJ",564806,7539,19646,123
2021-01-07,"GA",723630,9790,11230,65
2021-01-07,"CO",363255,3463,5102,111
2021-01-07,"MA",411601,7548,13115,73
2021-01-07,"WV",96002,1324,1518,37
2021-01-07,"UT",297317,4597,1359,29
2021-01-07,"SD",102132,448,1544,25
2021-01-07,"NY",614792,11249,13425,144
2021-01-07,"IA",291753,1821,4065,5
2021-01-07,"TN",622830,7350,7381,114
2021-01-07,"FL",1420561,19054,24685,147
2021-01-07,"AR",245916,3323,3926,25
2021-01-07,"AK",47798,337,294,1
2021-01-07,"OK",350724,3902,4951,59
2021-01-07,"KS",236818,0,3027,0
2021-01-07,"TX",1891741,24578,33467,343
2021-01-07,"HI",22133,287,297,0
2021-01-07,"OH",753068,10251,9462,94
2021-01-07,"NM",151819,1835,2584,39
2021-01-07,"PA",701406,9407,17179,265
2021-01-07,"MI",609714,2742,14382,88
2021-01-07,"IL",1008045,8757,18941,206
2021-01-07,"WA",263923,3179,3634,29
2021-01-07,"VT",7834,222,155,1
2021-01-07,"AL",390770,5069,7746,79
2021-01-07,"ID",147173,1067,1517,29
2021-01-07,"NC",606896,10769,8602,104
2021-01-07,"DE",64359,573,949,2
2021-01-07,"IN",546796,7282,8793,79
2021-01-07,"WI",540508,4509,5477,42
2021-01-07,"NV",240795,3402,3339,44
2021-01-07,"NH",49261,423,827,11
2021-01-07,"MO",475713,3845,7178,49
2021-01-07,"CT",202758,3304,6287,57
2021-01-07,"SC",352578,5569,5651,78
2021-01-07,"OR",121085,862,1568,10
2021-01-07,"KY",297947,4776,5200,48
2021-01-07,"LA",338054,4530,7728,47
2021-01-07,"MN",429570,1983,5640,44
2021-01-07,"AZ",584966,9916,9741,297
2021-01-07,"VA",387917,5238,5312,37
2021-01-08,"IN",552903,6107,8861,68
2021-01-08,"NV",243661,2866,3394,55
2021-01-08,"WI",544618,4110,5529,52
2021-01-08,"CT",205994,3236,6324,37
2021-01-08,"IL",1017322,9277,19108,167
2021-01-08,"CA",2568641,50030,28366,555
2021-01-08,"MO",479274,3561,7214,36
2021-01-08,"WA",268531,4608,3699,65
2021-01-08,"NE",175780,1387,1733,0
2021-01-08,"LA",341431,3377,7833,105
2021-01-08,"NJ",570575,5769,19756,110
2021-01-08,"VA",393715,5798,5381,69
2021-01-08,"OR",122847,1762,1575,7
2021-01-08,"MN",431944,2374,5688,48
2021-01-08,"FL",1435572,15011,24848,163
2021-01-08,"WV",97898,1896,1554,36
2021-01-08,"MA",419721,8120,13183,68
2021-01-08,"GA",736926,13296,11314,84
